Tipo, Frecuencia
pari, 11
ente</w>, 113
amigo</w>, 251
tienes</w>, 59
tu</w>, 341
alma</w>, 152
cuerpo</w>, 148
libre</w>, 58
albedrío</w>, 7
pintado</w>, 22
estás</w>, 34
casa</w>, 333
cab, 57
alas</w>, 26
sabes</w>, 48
comúnmente</w>, 10
dice</w>, 227
debajo</w>, 76
manto</w>, 6
ma, 86
es, 136
enta</w>, 40
resp, 16
ecto</w>, 8
obligación</w>, 11
puedes</w>, 32
decir</w>, 581
aquello</w>, 105
pareci, 30
ere</w>, 70
temor</w>, 62
cal, 65
premi, 18
dij, 30
sólo</w>, 198
dár, 20
tela</w>, 21
mon, 62
desnuda</w>, 6
na, 9
inu, 9
mer, 58
abi, 32
lidad</w>, 14
cat, 24
á, 110
logo</w>, 8
acostumbr, 12
sonetos</w>, 10
epi, 7
gr, 53
as</w>, 327
el, 86
ponerse</w>, 36
porque</w>, 1387
sé</w>, 391
costó</w>, 8
algún</w>, 283
com, 89
pon, 63
erla</w>, 24
ninguno</w>, 99
tuve</w>, 36
mayor</w>, 132
ación</w>, 84
vas</w>, 54
leyendo</w>, 13
muchas</w>, 242
tomé</w>, 26
pluma</w>, 17
escribi, 37
lle</w>, 18
dejé</w>, 25
ría</w>, 55
suspenso</w>, 30
delante</w>, 124
oreja</w>, 11
do</w>, 209
bu, 48
ete</w>, 25
mano</w>, 305
meji, 9
lla</w>, 81
pensando</w>, 16
diría</w>, 10
entró</w>, 72
deshora</w>, 17
gracioso</w>, 25
entendido</w>, 20
viéndome</w>, 7
ativo</w>, 12
preguntó</w>, 139
causa</w>, 124
encubri, 14
éndo, 17
sela</w>, 38
dije</w>, 65
pensaba</w>, 69
tenía</w>, 351
quería</w>, 98
hacerle</w>, 30
hazañas</w>, 68
noble</w>, 16
caballero</w>, 661
queréis</w>, 35
tenga</w>, 89
confuso</w>, 29
dirá</w>, 31
antiguo</w>, 15
legi, 11
lador</w>, 6
llaman</w>, 80
cuando</w>, 757
cabo</w>, 90
tantos</w>, 99
duer, 11
mo</w>, 58
silencio</w>, 75
olvido</w>, 19
salgo</w>, 9
ahora</w>, 366
mis</w>, 390
cuestas</w>, 11
leyenda</w>, 8
seca</w>, 8
espar, 6
ajena</w>, 17
invención</w>, 24
mengu, 9
estilo</w>, 21
pobre</w>, 98
conce, 26
falta</w>, 79
doctrina</w>, 6
aco, 33
aciones</w>, 52
már, 9
genes</w>, 7
anot, 7
veo</w>, 58
están</w>, 117
sean</w>, 83
abu, 10
l, 192
osos</w>, 111
prof, 26
anos</w>, 40
llenos</w>, 18
sentencias</w>, 21
arist, 6
teles</w>, 6
caterva</w>, 11
filóso, 8
fos</w>, 8
admir, 54
ley, 20
entes</w>, 101
tienen</w>, 159
autores</w>, 20
le, 120
í, 142
dos</w>, 895
di, 216
elocu, 8
pues</w>, 865
ci, 147
divina</w>, 10
escritura</w>, 16
dirán</w>, 11
unos</w>, 138
santos</w>, 17
tom, 91
ases</w>, 12
doc, 5
tores</w>, 8
iglesia</w>, 36
guardando</w>, 9
esto</w>, 901
decoro</w>, 15
eng, 20
lón</w>, 6
han</w>, 349
enamorado</w>, 61
destra, 6
ído</w>, 10
cristiano</w>, 71
regalo</w>, 17
oí, 36
elle</w>, 17
ecer</w>, 25
tengo</w>, 404
tar</w>, 106
margen</w>, 8
ano, 4
sigo</w>, 7
erlos</w>, 20
letras</w>, 57
c</w>, 6
comenzando</w>, 7
acabando</w>, 14
x, 33
of, 23
onte</w>, 7
eu, 6
is</w>, 15
maldici, 6
uno</w>, 352
pintor</w>, 10
también</w>, 234
cuyos</w>, 10
duques</w>, 41
marqu, 2
eses</w>, 41
bis, 6
pos</w>, 11
damas</w>, 34
poetas</w>, 29
cel, 33
e, 127
ér, 52
mos</w>, 75
pidiese</w>, 15
ofici, 6
ales</w>, 88
darían</w>, 8
tales</w>, 162
igual, 28
asen</w>, 126
aquellos</w>, 158
españa</w>, 72
segu, 12
í</w>, 116
deter, 5
mi, 113
quede</w>, 20
sepultado</w>, 7
archi, 13
cielo</w>, 251
depar, 19
adorn, 27
tantas</w>, 110
cosas</w>, 347
faltan</w>, 13
hallo</w>, 30
capaz</w>, 11
remedi, 30
arlas</w>, 19
insu, 3
fi, 105
ciencia</w>, 23
pocas</w>, 26
naturalmente</w>, 8
pol, 15
tr, 80
perezoso</w>, 8
and, 79
arme</w>, 141
buscando</w>, 44
digan</w>, 17
ellos</w>, 306
aquí</w>, 515
nace</w>, 12
suspensión</w>, 7
hall, 100
astes</w>, 18
bastante</w>, 24
ponerme</w>, 25
mí</w>, 504
habéis</w>, 111
oído</w>, 129
oyendo</w>, 62
dándose</w>, 18
pal, 55
mada</w>, 17
frente</w>, 15
dispar, 18
ando</w>, 318
carga</w>, 25
risa</w>, 54
dijo</w>, 1811
hermano</w>, 106
agora</w>, 149
acabo</w>, 6
desengañ, 12
engaño</w>, 33
estado</w>, 106
conozco</w>, 38
siempre</w>, 150
prudente</w>, 22
vuestras</w>, 86
estáis</w>, 24
lejos</w>, 55
serlo</w>, 36
tierra</w>, 273
posible</w>, 123
poco</w>, 380
momento</w>, 31
fáci, 4
remediar</w>, 15
puedan</w>, 13
fuerzas</w>, 50
suspender</w>, 7
sor, 21
mad, 29
ro</w>, 72
romper</w>, 15
atropel, 11
lar</w>, 30
dificultades</w>, 11
mayores</w>, 67
habilidad</w>, 15
sobra</w>, 7
pereza</w>, 7
pen, 33
discurso</w>, 64
ver</w>, 413
verdad</w>, 431
digo</w>, 324
est, 151
adme</w>, 20
atento</w>, 22
veréis</w>, 17
abrir</w>, 14
cerrar</w>, 15
conf, 20
undo</w>, 7
remedio</w>, 75
decís</w>, 51
suspen, 20
acobar, 6
dan</w>, 83
dejar</w>, 112
famoso</w>, 93
espejo</w>, 18
caballería</w>, 143
andante</w>, 198
decid</w>, 10
repli, 18
decía</w>, 192
modo</w>, 176
pensáis</w>, 11
llen, 13
vacío</w>, 6
reducir</w>, 7
claridad</w>, 14
confusión</w>, 21
repar, 18
personajes</w>, 7
graves</w>, 13
título</w>, 36
puede</w>, 285
éis</w>, 117
hac, 46
después</w>, 196
podéis</w>, 22
bauti, 7
zar</w>, 20
poner</w>, 135
quisiéredes</w>, 16
ahi, 6
j, 97
ándolos</w>, 18
pr, 68
indias</w>, 9
emperador</w>, 48
tra, 93
pi, 182
son, 48
hay</w>, 471
noticia</w>, 64
fueron</w>, 149
famosos</w>, 29
hayan</w>, 21
sido</w>, 164
ped, 27
bachill, 2
detrás</w>, 23
er, 115
dé</w>, 91
ya</w>, 805
aver, 9
ig, 14
ü, 7
mentira</w>, 38
cortar</w>, 6
»en</w>, 20
sac, 77
áredes</w>, 13
pusi, 27
venga</w>, 62
pelo</w>, 23
algunas</w>, 86
lati, 10
sepáis</w>, 9
memoria</w>, 127
cu, 105
buscalle</w>, 6
será</w>, 222
tratando</w>, 7
libertad</w>, 80
cautiverio</w>, 6
non</w>, 9
pro</w>, 14
to, 133
libert, 11
au, 58
luego</w>, 390
hor, 22
acio</w>, 7
trat, 52
muerte</w>, 149
acudir</w>, 31
p, 148
all, 24
ida</w>, 47
mor, 54
s</w>, 46
qu, 32
pul, 27
sat, 3
pe, 72
per, 175
um</w>, 6
tab, 13
ernas</w>, 10
re, 326
gu, 99
tur, 34
res</w>, 13
amistad</w>, 41
manda</w>, 25
enemigo</w>, 63
entr, 49
aros</w>, 39
punto</w>, 213
anti, 24
curiosidad</w>, 16
palabras</w>, 125
mismo</w>, 177
ego</w>, 15
tem</w>, 6
vo, 36
bis</w>, 6
ligi, 1
imi, 15
cos</w>, 86
vest, 7
ros</w>, 63
malos</w>, 44
van, 17
g, 186
io</w>, 19
ex, 44
unt, 10
cogi, 16
ati, 42
ones</w>, 98
mal, 114
inst, 3
ahí</w>, 62
dará</w>, 34
dí, 33
sti, 28
don, 21
ec, 56
feli, 14
x</w>, 25
mul, 6
nu, 27
ami, 21
tem, 53
por, 54
fuer, 9
int, 17
bi, 65
so, 85
lu, 53
tendrán</w>, 7
siquiera</w>, 32
áti, 14
poca</w>, 54
provecho</w>, 59
hoy</w>, 76
toca</w>, 48
nombr, 21
gigante</w>, 56
gol, 20
ías</w>, 80
tar, 88
nada</w>, 177
tenéis</w>, 24
go, 41
li, 164
at</w>, 9
fili, 7
st, 58
eo</w>, 10
pastor</w>, 58
avi, 35
mató</w>, 10
gran</w>, 345
pedr, 8
valle</w>, 15
ter, 61
según</w>, 164
reyes</w>, 38
capítulo</w>, 152
escribe</w>, 17
tras</w>, 87
mostr, 49
hombre</w>, 259
humanas</w>, 11
af, 49
haced</w>, 10
río</w>, 23
tajo</w>, 8
i, 168
sos</w>, 34
famosa</w>, 25
esp, 74
añas</w>, 18
nacimiento</w>, 9
tal</w>, 443
muere</w>, 7
mar</w>, 69
cé, 7
ano</w>, 68
bes, 36
ciudad</w>, 102
bo, 93
opinión</w>, 47
ar, 186
enas</w>, 5
oro</w>, 103
etc</w>, 6
ladrones</w>, 11
diré</w>, 50
cac, 9
coro</w>, 3
mujeres</w>, 53
ram, 14
eras</w>, 69
po</w>, 14
do, 82
ñ, 42
edo</w>, 3
prest, 17
aida</w>, 2
fl, 20
ora</w>, 45
crédito</w>, 32
cru, 28
eles</w>, 37
ovidio</w>, 6
entreg, 9
me, 55
dea</w>, 3
encantadores</w>, 63
hechi, 7
cer, 70
homero</w>, 7
cali, 11
virgilio</w>, 9
cir, 15
ce</w>, 50
capitanes</w>, 11
valerosos</w>, 12
julio</w>, 7
césar</w>, 9
sí</w>, 347
ent, 62
plu, 10
alejand, 4
amores</w>, 45
on, 87
lengua</w>, 102
tos, 12
cana</w>, 6
topar, 10
león</w>, 24
h, 73
bre, 18
hin, 26
cha</w>, 32
medi, 22
tierras</w>, 10
fon, 4
fra</w>, 7
acert, 34
desear</w>, 17
materia</w>, 11
resolución</w>, 60
procur, 42
nombrar</w>, 13
nombres</w>, 28
tocar</w>, 23
estas</w>, 266
historias</w>, 50
dejadme</w>, 8
cargo</w>, 49
voto</w>, 30
gastar</w>, 7
», 164
vengamos</w>, 7
fácil</w>, 27
buscar</w>, 103
z</w>, 61
ese</w>, 311
ed, 52
ario</w>, 15
pondr, 6
puesto</w>, 322
clara</w>, 44
necesidad</w>, 57
ten, 114
aprovech, 14
importa</w>, 24
quizá</w>, 80
habrá</w>, 55
simple</w>, 26
crea</w>, 7
senci, 8
sirva</w>, 19
servi, 39
rá</w>, 21
largo</w>, 44
improviso</w>, 19
autoridad</w>, 15
averiguar</w>, 14
segui, 29
y, 85
éndole</w>, 50
ello</w>, 131
cai, 6
ninguna</w>, 141
aquellas</w>, 96
tiva</w>, 9
contra</w>, 127
caballerías</w>, 79
acordó</w>, 17
san</w>, 37
basilio</w>, 52
alcanzó</w>, 14
caen</w>, 9
disparates</w>, 49
puntu, 10
ali, 27
dades</w>, 43
ob, 19
astr, 9
ol, 54
og, 7
ía</w>, 232
importancia</w>, 24
ge, 2
om, 21
tri, 21
confu, 15
argu, 9
mentos</w>, 12
sirve</w>, 16
retó, 9
rica</w>, 32
predicar</w>, 7
mezcl, 25
humano</w>, 19
divino</w>, 8
género</w>, 48
mezcla</w>, 12
vestir</w>, 9
ningún</w>, 61
aprovecharse</w>, 8
imitación</w>, 12
fuere</w>, 72
endo</w>, 134
perf, 11
mejor</w>, 293
mira</w>, 93
deshacer</w>, 11
men, 48
dig, 17
consejos</w>, 23
fábu, 11
ricos</w>, 32
milagros</w>, 15
procurar</w>, 12
signi, 8
fic, 15
hon, 26
colo, 10
cadas</w>, 18
salga</w>, 17
oración</w>, 7
esti, 34
vo</w>, 31
pin, 57
tando</w>, 32
alcanz, 42
intención</w>, 106
dando</w>, 121
entender</w>, 151
vuestros</w>, 42
conceptos</w>, 6
intri, 13
escure, 7
melancóli, 6
mueva</w>, 8
sueño</w>, 48
acreci, 6
enf, 9
mire</w>, 40
grave</w>, 22
despreci, 10
deje</w>, 32
alab, 43
arla</w>, 74
efecto</w>, 50
llev, 104
puesta</w>, 62
derrib, 18
máquina</w>, 21
fund, 8
caballer, 12
escos</w>, 3
aborreci, 12
muchos</w>, 200
sedes</w>, 5
alcanzado</w>, 9
estuve</w>, 7
escuchando</w>, 22
imprimi, 2
eron</w>, 132
razones</w>, 205
erlas</w>, 15
puta</w>, 12
aprob, 5
é</w>, 154
ellas</w>, 138
mismas</w>, 14
quise</w>, 25
verás</w>, 31
suave</w>, 14
discreción</w>, 55
buena</w>, 363
ventura</w>, 155
mía</w>, 152
hallar</w>, 58
necesi, 16
conse, 15
jero</w>, 8
alivio</w>, 11
tuyo</w>, 20
sin, 19
cera</w>, 12
vueltas</w>, 9
adores</w>, 55
campo</w>, 85
monti, 6
valiente</w>, 60
contornos</w>, 15
encarec, 7
erte</w>, 25
hago</w>, 66
darte</w>, 19
conocer</w>, 47
honrado</w>, 26
conocimiento</w>, 23
tendrás</w>, 10
sancho</w>, 2148
panza</w>, 329
escudero</w>, 242
fr, 51
gracias</w>, 70
escuderi, 10
esparci, 8
salud</w>, 48
olvide</w>, 9
vale</w>, 38
ur, 24
desconocida</w>, 6
lleg, 48
arte</w>, 68
qui, 101
mas</w>, 272
pan</w>, 66
ir</w>, 199
manos</w>, 246
dio</w>, 307
bo</w>, 31
aun</w>, 259
cla</w>, 1
comen</w>, 12
mostrar</w>, 25
encia</w>, 66
ense</w>, 7
árbol</w>, 27
arri, 22
re</w>, 44
real</w>, 47
príncipes</w>, 31
fru, 5
flor, 17
eció</w>, 23
du, 60
nuevo</w>, 113
alejandro</w>, 11
llega</w>, 25
osa</w>, 125
favor, 20
for, 35
man, 122
che</w>, 26
cont, 96
arás</w>, 17
aventu, 4
ociosas</w>, 6
tras, 50
tornaron</w>, 10
cabe</w>, 9
armas</w>, 156
alle</w>, 34
caron</w>, 15
orlando</w>, 7
furi, 3
templ, 16
fuerza</w>, 130
bra</w>, 23
dulcinea</w>, 282
discretos</w>, 25
hi, 41
gl, 13
estam, 6
pes</w>, 14
escu, 65
figu, 9
ines</w>, 12
puntos</w>, 16
envi, 49
hu, 88
mo, 69
algu, 1
'', 163
álvaro</w>, 20
ani, 20
carta</w>, 96
queja</w>, 11
''</w>, 84
sali, 34
negro</w>, 29
hablar</w>, 97
hú, 6
desp, 48
agu, 35
gues</w>, 14
fil, 6
torci, 14
entiende</w>, 21
palmo</w>, 12
conmigo</w>, 91
flo, 10
tas</w>, 98
vidas</w>, 15
aje</w>, 18
pasar</w>, 116
caperu, 4
darles</w>, 14
ace</w>, 5
tú</w>, 264
qué, 15
mate</w>, 9
cobrar</w>, 16
fa</w>, 14
nec, 2
eda</w>, 22
cen, 37
pe</w>, 30
advierte</w>, 13
desati, 12
siendo</w>, 110
dri, 9
eja</w>, 13
tomar</w>, 106
piedras</w>, 19
tirar</w>, 6
ve, 51
deja</w>, 41
jui, 4
vaya</w>, 43
pies</w>, 137
saca</w>, 12
pap, 13
entretener</w>, 14
ton, 8
amadís</w>, 46
gaula</w>, 27
soneto</w>, 29
imit, 5
aste</w>, 40
llor, 33
vida</w>, 366
ausente</w>, 17
desdeñado</w>, 12
rib, 14
azo</w>, 32
peña</w>, 20
alegre</w>, 40
penitencia</w>, 24
reduci, 12
bebi, 19
abund, 18
licor</w>, 10
sal, 65
alz, 31
ándote</w>, 9
plata</w>, 19
año</w>, 60
cobre</w>, 8
comida</w>, 20
vive</w>, 33
seguro</w>, 41
et, 29
ernamente</w>, 9
cuarta</w>, 11
caballos</w>, 25
agui, 17
je</w>, 4
rubi, 8
apolo</w>, 7
claro</w>, 52
renombre</w>, 6
patria</w>, 24
primera</w>, 93
sabio</w>, 46
único</w>, 12
belianís</w>, 7
grecia</w>, 10
romp, 3
oll, 2
hice</w>, 35
orbe</w>, 16
fui</w>, 40
estro</w>, 6
arrogante</w>, 14
agravios</w>, 18
gué</w>, 12
cien</w>, 35
fama</w>, 124
eter, 5
comedido</w>, 14
regal, 29
amante</w>, 26
enano</w>, 6
duelo</w>, 6
cualquier</w>, 33
satis, 6
postr, 6
fortuna</w>, 75
jo</w>, 56
cordura</w>, 8
ocasión</w>, 105
ricote</w>, 38
cuerno</w>, 10
luna</w>, 39
cum, 14
tus</w>, 137
ezas</w>, 23
oh</w>, 188
señora</w>, 514
ori, 52
toboso</w>, 161
quién</w>, 270
tuviera</w>, 39
hermosa</w>, 140
reposo</w>, 18
mir, 67
flores</w>, 18
trocara</w>, 6
lon, 8
aldea</w>, 56
deseos</w>, 73
libre, 6
ara</w>, 141
hici, 28
venturoso</w>, 13
mirara</w>, 7
desigual</w>, 8
pelea</w>, 13
cast, 9
amente</w>, 78
esca, 4
envidi, 12
goz, 23
gustos</w>, 7
cote</w>, 8
ín</w>, 42
ve</w>, 25
varón</w>, 14
trato</w>, 17
l</w>, 59
puso</w>, 146
blanda</w>, 19
cuer, 19
damente</w>, 14
pas, 78
desgracia</w>, 78
az, 57
ho, 43
pug, 2
na</w>, 42
ejercicio</w>, 54
llaneza</w>, 6
escud, 5
soberbio</w>, 8
hol, 20
jumento</w>, 74
alforjas</w>, 33
igualmente</w>, 6
invi, 9
mostraron</w>, 9
cuerda</w>, 7
provi, 6
dencia</w>, 11
español</w>, 13
