Tipo, Frecuencia
sober, 4
cl, 34
milagro</w>, 25
propio</w>, 25
infierno</w>, 29
brazo</w>, 77
rabia</w>, 12
ilustre</w>, 10
sois</w>, 57
honesta</w>, 30
sab, 101
ia</w>, 43
soli, 5
dán</w>, 1
er</w>, 95
sandeces</w>, 13
tengan</w>, 22
der, 59
eces</w>, 16
serán</w>, 24
vuesas</w>, 17
jo, 14
tuertos</w>, 15
faci, 8
andado</w>, 37
apal, 10
eado</w>, 26
foll, 15
cautivos</w>, 19
ah, 36
vuesa</w>, 203
linda</w>, 11
desaguisado</w>, 11
mete</w>, 14
cui, 16
muestra</w>, 47
talante</w>, 23
vu, 21
alca, 8
gü, 31
necio</w>, 11
eca</w>, 21
del, 35
gado</w>, 77
come</w>, 19
trabaj, 19
cebada</w>, 14
aja</w>, 26
bocado</w>, 10
criado</w>, 76
asno</w>, 87
mort, 10
quer, 55
is, 39
necedad</w>, 11
amar</w>, 11
met, 15
ísi, 5
quej, 28
aos</w>, 35
dol, 25
mayordomo</w>, 38
rocin, 3
trata</w>, 38
condición</w>, 71
cuyo</w>, 59
darme</w>, 65
vivía</w>, 16
lanza</w>, 65
as, 185
adarga</w>, 19
antigua</w>, 17
rocín</w>, 16
flaco</w>, 11
gal, 65
dor</w>, 32
algo</w>, 129
aca</w>, 26
carn, 18
cón</w>, 25
noches</w>, 15
elos</w>, 18
quebrant, 16
sáb, 21
ant, 67
viernes</w>, 10
añadidura</w>, 14
min, 38
consu, 25
partes</w>, 102
hacienda</w>, 53
conclu, 16
sayo</w>, 12
vel, 33
fiestas</w>, 14
mana</w>, 18
honr, 47
aba</w>, 531
ell, 15
ama</w>, 84
pasaba</w>, 57
cuar, 20
sobrina</w>, 58
llegaba</w>, 31
mozo</w>, 86
plaza</w>, 27
ensill, 13
fri, 30
comp, 31
ión</w>, 7
carnes</w>, 27
enju, 12
madru, 12
caza</w>, 24
quieren</w>, 53
sobr, 29
quij, 13
ques, 2
diferencia</w>, 21
deste</w>, 148
escrib, 17
conje, 10
turas</w>, 21
os, 148
llamaba</w>, 64
cuento</w>, 87
basta</w>, 44
arr, 33
sobre, 29
atos</w>, 24
estaba</w>, 483
eran</w>, 244
daba</w>, 152
leer</w>, 65
afi, 34
gusto</w>, 199
olvi, 39
dó</w>, 46
minis, 14
llegó</w>, 185
dió</w>, 21
egas</w>, 10
mbr, 21
adura</w>, 23
compr, 32
llevó</w>, 41
cuantos</w>, 82
pudo</w>, 99
ning, 10
parecían</w>, 24
compuso</w>, 13
sil, 13
suyas</w>, 20
perlas</w>, 39
requi, 10
ebros</w>, 10
cartas</w>, 27
desaf, 8
íos</w>, 38
hallaba</w>, 27
escrito</w>, 56
flaqu, 1
fermosura</w>, 15
altos</w>, 35
vini, 23
dad</w>, 85
vin, 12
estrellas</w>, 20
merec, 20
ecimiento</w>, 16
merece</w>, 32
ábase</w>, 32
entend, 28
añ, 48
arles</w>, 13
sentido</w>, 25
entendi, 35
resuci, 20
tara</w>, 12
heridas</w>, 18
receb, 18
imaginaba</w>, 18
grandes</w>, 126
maest, 7
esen</w>, 102
aría</w>, 93
ces</w>, 86
señales</w>, 39
acabar</w>, 52
promesa</w>, 17
aquella</w>, 333
able</w>, 86
aventura</w>, 128
dalle</w>, 16
pie</w>, 195
letra</w>, 30
allí</w>, 421
promete</w>, 11
duda</w>, 177
hiciera</w>, 27
continu, 18
estorbar, 12
tuvo</w>, 125
tencia</w>, 12
cura</w>, 316
adu, 23
sig, 17
enza</w>, 6
cuál</w>, 45
ing, 12
erra</w>, 24
maese</w>, 63
nicolás</w>, 18
barbero</w>, 168
pueblo</w>, 104
podía</w>, 193
parar</w>, 51
acomo, 56
dada</w>, 32
melindr, 11
valentía</w>, 31
iba</w>, 161
aga</w>, 26
có</w>, 53
tura</w>, 50
pasaban</w>, 16
bio</w>, 10
dormir</w>, 62
celebr, 30
perder</w>, 47
ósele</w>, 17
fantas, 16
encantamentos</w>, 17
pendencias</w>, 14
batallas</w>, 20
tor, 67
ment, 24
imposibles</w>, 11
asent, 14
imaginación</w>, 46
soñ, 12
invenci, 16
cierta</w>, 28
az</w>, 21
diente</w>, 14
revés</w>, 32
partido</w>, 11
eros</w>, 151
descomun, 11
gigantes</w>, 31
bern, 9
ardo</w>, 11
pio</w>, 6
ron, 32
ces, 38
valles</w>, 16
muerto</w>, 106
roldán</w>, 22
encantado</w>, 56
vali, 16
industria</w>, 34
aho, 11
gó</w>, 57
ante, 20
brazos</w>, 90
gante</w>, 12
gener, 11
gig, 7
ea</w>, 46
comedi, 23
rein, 16
mont, 32
veía</w>, 24
salir</w>, 128
castillo</w>, 140
rob, 26
top, 27
ende</w>, 17
diera</w>, 44
coces</w>, 13
traidor</w>, 22
rema, 15
estraño</w>, 29
pensamiento</w>, 78
loco</w>, 111
pareció</w>, 102
conveni, 11
ble</w>, 32
necesario</w>, 25
mento</w>, 16
república</w>, 14
hacerse</w>, 35
irse</w>, 30
caballo</w>, 197
aventuras</w>, 92
ejerci, 17
leído</w>, 70
caballeros</w>, 293
andantes</w>, 165
taban</w>, 19
haciendo</w>, 65
agravio</w>, 41
poniéndose</w>, 11
ocasiones</w>, 11
peligros</w>, 19
cobr, 22
ase</w>, 358
onado</w>, 21
ables</w>, 38
llevado</w>, 34
sentía</w>, 16
priesa</w>, 74
deseaba</w>, 33
hizo</w>, 249
limpi, 28
unas</w>, 125
habían</w>, 251
llenas</w>, 19
moh, 6
luengos</w>, 13
siglos</w>, 41
estaban</w>, 177
puestas</w>, 33
dadas</w>, 14
rin, 38
aderez, 31
tenían</w>, 72
celada</w>, 35
encaj, 26
cart, 11
media</w>, 59
hacían</w>, 37
iencia</w>, 14
entera</w>, 17
probar</w>, 18
fuerte</w>, 42
estar</w>, 166
cuchill, 8
sacó</w>, 49
golpes</w>, 23
dejó</w>, 82
parecerle</w>, 17
facilidad</w>, 34
pedazos</w>, 35
asegur, 19
peligro</w>, 78
tornó</w>, 41
poni, 21
ras</w>, 67
hierro</w>, 20
dentro</w>, 53
quedó</w>, 132
satisfecho</w>, 24
fortaleza</w>, 19
querer</w>, 64
nueva</w>, 57
experiencia</w>, 36
pu, 77
fin, 41
ísima</w>, 82
ta, 28
chas</w>, 39
gon, 2
ela</w>, 61
tum, 11
pelli, 6
sa</w>, 75
it, 28
fal, 71
aban</w>, 256
pasaron</w>, 40
imaginar</w>, 27
pondría</w>, 10
bueno</w>, 109
estuviese</w>, 27
conocido</w>, 48
ansí</w>, 63
procuraba</w>, 14
sele</w>, 52
declar, 73
entonces</w>, 144
dase</w>, 32
estruendo</w>, 17
convenía</w>, 23
profes, 23
form, 22
borr, 19
quitó</w>, 30
añadió</w>, 25
llamar</w>, 54
alto</w>, 49
signifi, 12
tivo</w>, 17
quiso</w>, 158
ocho</w>, 34
queda</w>, 61
verdadera</w>, 52
debía</w>, 112
quisieron</w>, 13
valeroso</w>, 73
content, 51
llamarse</w>, 11
secas</w>, 11
reino</w>, 71
llamó</w>, 22
añadir</w>, 13
suyo</w>, 90
suya</w>, 67
vivo</w>, 43
linaje</w>, 42
limpias</w>, 10
confirm, 28
ándose</w>, 124
faltaba</w>, 20
dama</w>, 39
enamor, 24
hojas</w>, 14
fruto</w>, 10
dec, 54
íase</w>, 11
encuentro</w>, 13
ordinario</w>, 28
parto</w>, 10
mitad</w>, 125
finalmente</w>, 133
arle</w>, 136
present, 27
rodillas</w>, 38
dulce</w>, 26
diga</w>, 62
voz</w>, 179
rendido</w>, 11
ambr, 7
ínsula</w>, 116
venci, 33
singular</w>, 10
batalla</w>, 81
alabado</w>, 10
mandó</w>, 69
tal, 16
hubo</w>, 93
halló</w>, 70
cerca</w>, 78
moza</w>, 34
labradora</w>, 36
anduvo</w>, 13
supo</w>, 50
llam, 96
za</w>, 103
lorenzo</w>, 30
ésta</w>, 97
darle</w>, 62
busc, 12
ándole</w>, 119
dijese</w>, 58
encamin, 54
princesa</w>, 55
natural</w>, 80
músico</w>, 14
peregrino</w>, 10
demás</w>, 117
ii</w>, 24
salida</w>, 28
hechas</w>, 29
prevenci, 11
aguardar</w>, 12
apre, 39
hacía</w>, 117
tardanza</w>, 13
enderez, 14
mejor, 19
deu, 11
satisfacer</w>, 10
nadie</w>, 142
viese</w>, 45
mañana</w>, 86
arm, 14
subió</w>, 26
compuesta</w>, 11
embraz, 12
tomó</w>, 67
puerta</w>, 86
falsa</w>, 13
corral</w>, 23
salió</w>, 87
grandísimo</w>, 36
alboro, 32
cuán, 7
apenas</w>, 104
terrible</w>, 17
empresa</w>, 27
armado</w>, 44
ley</w>, 28
llevar</w>, 102
blancas</w>, 23
nov, 17
escudo</w>, 27
be, 33
propósito</w>, 46
pudiendo</w>, 11
locura</w>, 78
propuso</w>, 15
teniendo</w>, 24
fuesen</w>, 44
ño</w>, 33
quie, 12
prosiguió</w>, 53
camino</w>, 246
creyendo</w>, 35
consi, 35
yendo</w>, 36
caminando</w>, 10
aventurero</w>, 11
hablando</w>, 32
consigo</w>, 61
diciendo</w>, 200
venideros</w>, 13
tiempos</w>, 48
hechos</w>, 46
llegue</w>, 22
contar</w>, 53
«, 57
tendido</w>, 25
espaci, 18
dor, 35
bras</w>, 15
hermosos</w>, 10
cabellos</w>, 46
pequ, 11
eños</w>, 10
tados</w>, 22
paj, 13
lenguas</w>, 22
salu, 23
meli, 2
venida</w>, 25
ros, 11
dejando</w>, 53
cama</w>, 40
celoso</w>, 10
marido</w>, 77
puertas</w>, 30
bal, 27
cones</w>, 12
mostraba</w>, 37
comenzó</w>, 132
caminar</w>, 31
»</w>, 46
camin, 43
siglo</w>, 13
dichoso</w>, 14
adonde</w>, 97
drán</w>, 14
fam, 9
mías</w>, 50
dignas</w>, 11
bron, 8
rse</w>, 68
pint, 14
tablas</w>, 12
encantador</w>, 36
quienquiera</w>, 16
seas</w>, 17
coron, 23
peregri, 18
gote</w>, 11
compañero</w>, 19
caminos</w>, 37
carr, 9
volvía</w>, 26
verdaderamente</w>, 48
cautivo</w>, 43
corazón</w>, 140
edes</w>, 11
fecho</w>, 24
despedi, 11
rme</w>, 39
rigur, 23
cami, 13
ento</w>, 29
mem, 12
sujeto</w>, 20
éstos</w>, 43
ensar, 13
enseñ, 38
lenguaje</w>, 10
despacio</w>, 12
sol</w>, 77
apriesa</w>, 24
retir, 35
esos</w>, 53
erle</w>, 48
desesper, 25
dicen</w>, 141
puerto</w>, 20
lá, 14
molinos</w>, 12
viento</w>, 45
hallado</w>, 60
anoch, 18
hallaron</w>, 40
cans, 36
muertos</w>, 11
hambre</w>, 58
mirando</w>, 54
descubri, 43
maj, 17
pastores</w>, 41
cog, 32
erse</w>, 59
pudiese</w>, 45
mucha</w>, 180
viera</w>, 15
estrella</w>, 14
alcá, 5
zar, 28
red, 10
dio, 11
ecía</w>, 22
acaso</w>, 55
destas</w>, 53
cuales</w>, 143
iban</w>, 52
sevilla</w>, 19
noche</w>, 211
jornada</w>, 15
parecía</w>, 96
represent, 51
torres</w>, 11
pit, 16
luci, 15
faltar, 33
puente</w>, 12
lev, 18
adiza</w>, 13
her, 49
semejantes</w>, 74
llegando</w>, 51
trecho</w>, 33
detuvo</w>, 17
riendas</w>, 32
esperando</w>, 54
pusiese</w>, 26
señal</w>, 64
trom, 15
peta</w>, 12
daban</w>, 47
llegar</w>, 70
caballeriza</w>, 20
hermosas</w>, 15
doncellas</w>, 72
graci, 19
sol, 65
sucedió</w>, 74
andaba</w>, 50
recogi, 46
puercos</w>, 11
perdón</w>, 17
instante</w>, 45
vieron</w>, 67
miedo</w>, 53
entrar</w>, 89
visera</w>, 13
gentil</w>, 37
repos, 28
mercedes</w>, 76
profeso</w>, 10
fac, 16
altas</w>, 26
pres, 52
encias</w>, 55
ran</w>, 12
ábanle</w>, 14
andaban</w>, 28
mala</w>, 131
encu, 35
oyeron</w>, 42
profesión</w>, 35
pudieron</w>, 16
decir, 18
parece</w>, 245
mes, 19
ura</w>, 19
ferm, 4
sandez</w>, 10
además</w>, 24
tre, 26
serviros</w>, 12
señoras</w>, 50
talle</w>, 24
acrec, 15
enojo</w>, 29
pasara</w>, 12
adelante</w>, 176
ventero</w>, 118
gor, 24
pacífi, 18
viendo</w>, 162
figura</w>, 111
hecha</w>, 44
armada</w>, 12
estuvo</w>, 57
acompañar</w>, 11
muestras</w>, 65
temiendo</w>, 21
chos</w>, 32
determinó</w>, 27
hablar, 28
busca</w>, 26
posada</w>, 12
én</w>, 55
lecho</w>, 34
(, 42
un, 92
o)</w>, 11
hallará</w>, 14
abundancia</w>, 17
humildad</w>, 15
alcaide</w>, 10
respondió</w>, 1065
castellano</w>, 25
cualquiera</w>, 37
arre, 32
descan, 10
pelear</w>, 14
pensó</w>, 29
huésped</w>, 49
llamado</w>, 42
parecido</w>, 30
san, 83
andalu, 2
playa</w>, 13
ladrón</w>, 27
estudi, 26
paje</w>, 48
cam, 25
duras</w>, 13
peñas</w>, 13
ape, 50
seguridad</w>, 17
cho, 17
dificult, 8
ayun, 11
tuviese</w>, 67
cuidado</w>, 53
pieza</w>, 16
óle</w>, 112
dándole</w>, 24
volvió</w>, 120
mandaba</w>, 16
quitado</w>, 25
supi, 23
desen, 27
caj, 17
quit, 65
traía</w>, 94
cin, 45
verdes</w>, 13
menester</w>, 147
quitar</w>, 56
consentir</w>, 10
estraña</w>, 26
pensar</w>, 89
principales</w>, 32
donaire</w>, 38
servido</w>, 51
princ, 6
esas</w>, 70
cino</w>, 12
éste</w>, 135
asta</w>, 12
ech, 98
romance</w>, 23
viejo</w>, 38
lan, 48
ote</w>, 13
sazón</w>, 82
vendrá</w>, 23
señor, 19
obe, 13
descu, 39
oír</w>, 65
ricas</w>, 13
respond, 7
palabra</w>, 147
pregunt, 94
comer</w>, 99
entiendo</w>, 45
haría</w>, 36
acertó</w>, 14
pes, 66
ejo</w>, 10
andalucía</w>, 10
bac, 8
llo</w>, 119
tru, 24
chu, 13
áronle</w>, 28
comer, 10
haya</w>, 114
elas</w>, 56
podrán</w>, 13
servir</w>, 53
reales</w>, 54
podría</w>, 92
tern, 10
cabri, 10
cabr, 9
peso</w>, 22
gobierno</w>, 113
pas</w>, 42
éronle</w>, 31
mesa</w>, 44
esco</w>, 20
peor</w>, 45
gri, 51
verle</w>, 34
boca</w>, 106
ponía</w>, 28
vía</w>, 39
beber</w>, 17
caña</w>, 25
echando</w>, 18
paciencia</w>, 39
trueco</w>, 11
ba, 19
ñas</w>, 24
cinco</w>, 47
acabó</w>, 58
firmar</w>, 20
servían</w>, 11
música</w>, 21
can, 81
emple, 15
determinación</w>, 29
fati, 30
gaba</w>, 19
verse</w>, 53
legíti, 16
recebir</w>, 32
revi, 10
vent, 29
eri, 24
mit, 24
cena</w>, 16
acabada</w>, 17
encerr, 62
diciéndole</w>, 52
levant, 76
aré</w>, 128
estoy</w>, 101
cortesía</w>, 48
otor, 11
rle</w>, 66
redun, 16
alabanza</w>, 15
oyó</w>, 53
decirle</w>, 29
porfi, 21
pedía</w>, 27
esperaba</w>, 32
mag, 32
pedido</w>, 19
liberalidad</w>, 21
cumpli, 44
menesterosos</w>, 17
socarrón</w>, 13
barr, 14
erlo</w>, 37
reír</w>, 17
humor</w>, 19
acertado</w>, 23
prosu, 11
gallarda</w>, 11
presencia</w>, 51
ansimesmo</w>, 16
ced, 14
andando</w>, 12
diversas</w>, 22
hubiese</w>, 59
dejado</w>, 49
ál, 15
arán</w>, 39
compás</w>, 10
azo, 22
via</w>, 14
val, 77
po, 108
toledo</w>, 11
ligereza</w>, 24
su, 211
leza</w>, 6
recu, 14
viu, 12
engañ, 49
cuantas</w>, 25
audi, 8
último</w>, 27
venido</w>, 52
coger</w>, 19
ajenas</w>, 15
calidad</w>, 28
parti, 54
pago</w>, 16
díjole</w>, 38
hacerla</w>, 11
sabía</w>, 89
podían</w>, 39
dondequiera</w>, 16
patio</w>, 20
har, 55
debi, 34
ceremonias</w>, 19
quedase</w>, 17
preguntóle</w>, 19
dineros</w>, 59
blanca</w>, 54
traído</w>, 27
erles</w>, 20
dellas</w>, 33
bir</w>, 9
neces, 23
aria</w>, 16
camisas</w>, 11
trujeron</w>, 11
cierto</w>, 121
averigu, 24
llevaban</w>, 32
herr, 17
bol, 20
suced, 25
asimismo</w>, 52
pequeña</w>, 26
llena</w>, 21
entos</w>, 49
curar</w>, 10
desi, 26
ertos</w>, 26
bat, 16
salían</w>, 12
idos</w>, 32
socor, 10
aire</w>, 54
be</w>, 38
doncella</w>, 147
agua</w>, 79
virtud</w>, 66
qued, 94
ag, 94
tuvieron</w>, 51
pasados</w>, 35
escuderos</w>, 64
proveí, 11
arias</w>, 25
aras</w>, 16
mesmos</w>, 29
tiles</w>, 11
ancas</w>, 35
admiti, 10
aún</w>, 84
presto</w>, 75
referidas</w>, 12
cuán</w>, 72
pens, 63
prometi, 16
aconsej, 29
puntualidad</w>, 17
junto</w>, 108
asió</w>, 26
continente</w>, 18
pase, 32
comenzaba</w>, 10
contó</w>, 51
vela</w>, 22
azón</w>, 4
áronse</w>, 50
éron, 24
selo</w>, 34
mirar</w>, 58
sosegado</w>, 16
ademán</w>, 11
quitar, 39
peti, 14
viéndole</w>, 27
atrevido</w>, 25
ques</w>, 18
quieres</w>, 53
atrevimiento</w>, 21
arriero</w>, 19
)</w>, 38
trab, 25
arrojó</w>, 20
alzó</w>, 40
afrenta</w>, 14
av, 46
pecho</w>, 85
ofrece</w>, 10
trance</w>, 19
favor</w>, 45
amparo</w>, 16
golpe</w>, 31
cabeza</w>, 215
suelo</w>, 141
seg, 14
dara</w>, 12
maestro</w>, 14
pasado</w>, 71
dido</w>, 27
mesma</w>, 85
desembar, 21
pedir</w>, 41
soltó</w>, 10
segundo</w>, 33
abrió</w>, 25
acudió</w>, 34
gente</w>, 162
litado</w>, 12
vuel, 22
tam, 42
aña</w>, 35
aten, 32
diendo</w>, 41
ánimo</w>, 68
acometi, 14
volvi, 27
atrás</w>, 16
compañeros</w>, 24
comenzaron</w>, 29
llover</w>, 11
osaba</w>, 11
apartar</w>, 10
voces</w>, 132
dejasen</w>, 15
libr, 32
id, 44
ores</w>, 70
nacido</w>, 28
hubiera</w>, 75
recebido</w>, 25
vos, 10
vosotros</w>, 29
ez</w>, 40
baja</w>, 37
canalla</w>, 14
venid</w>, 14
dme</w>, 4
mas, 25
brío</w>, 15
denuedo</w>, 13
inf, 23
acomet, 14
persu, 19
asi, 96
dejaron</w>, 31
misma</w>, 76
burlas</w>, 32
negra</w>, 15
sucediese</w>, 12
llegándose</w>, 24
insol, 12
usado</w>, 12
supiese</w>, 17
gados</w>, 22
toque</w>, 15
quedar</w>, 43
zada</w>, 11
ceremoni, 1
cumplido</w>, 13
tocaba</w>, 19
solas</w>, 30
horas</w>, 47
creyó</w>, 16
pron, 10
obedec, 13
concluy, 10
brevedad</w>, 19
metido</w>, 15
viva</w>, 30
respeto</w>, 31
advertido</w>, 12
medr, 18
desto</w>, 36
trujo</w>, 14
muchacho</w>, 29
devo, 12
diole</w>, 15
cuello</w>, 33
dientes</w>, 47
desenvoltura</w>, 22
revent, 13
raya</w>, 11
ceñ, 10
haga</w>, 75
quedaba</w>, 35
obligado</w>, 36
recebi, 31
tol, 17
hija</w>, 160
dón</w>, 15
dillas</w>, 6
bien, 10
aya</w>, 6
tendría</w>, 17
replicó</w>, 208
hiciese</w>, 43
doña</w>, 75
prometió</w>, 18
calz, 18
pue, 2
pasó</w>, 78
coloquio</w>, 12
molin, 11
rogó</w>, 31
nuevos</w>, 28
servicios</w>, 18
apri, 24
vistas</w>, 11
hora</w>, 108
abraz, 49
estrañas</w>, 11
agradeci, 29
acertar</w>, 10
refer, 14
ir, 27
breves</w>, 24
v</w>, 25
alba</w>, 19
sería</w>, 116
zado</w>, 12
especi, 7
volver</w>, 109
darse</w>, 39
labrador</w>, 71
vecino</w>, 24
hijos</w>, 62
oficio</w>, 56
hacia</w>, 48
conoci, 27
gana</w>, 84
bosque</w>, 68
deli, 41
cumplir</w>, 35
buenos</w>, 99
menest, 14
eroso</w>, 10
erosa</w>, 14
ayuda</w>, 32
volviendo</w>, 30
pocos</w>, 47
pasos</w>, 36
yegua</w>, 10
encina</w>, 17
atado</w>, 20
arriba</w>, 44
quince</w>, 24
azotes</w>, 61
azote</w>, 15
acompañ, 74
reprehen, 12
respondía</w>, 27
haré</w>, 70
pasi, 10
prometo</w>, 17
ha, 52
ai, 19
cortés</w>, 24
defender</w>, 19
subi, 32
tomad</w>, 11
encima</w>, 55
end, 64
cobar, 8
blan, 29
túvo, 11
gando</w>, 17
guardar</w>, 35
ovejas</w>, 14
castigo</w>, 17
descuido</w>, 21
bellaqu, 11
ería</w>, 51
miserable</w>, 21
pag, 64
ánima</w>, 29
miente</w>, 14
", 84
mient, 7
"</w>, 60
ruin</w>, 10
villano</w>, 30
alu, 11
mbra</w>, 5
ré, 14
rig, 3
desat, 20
bajó</w>, 13
responder</w>, 59
cuánto</w>, 16
nue, 13
meses</w>, 22
siete</w>, 27
set, 11
morir</w>, 36
paso</w>, 99
jur, 37
zapatos</w>, 14
enfermo</w>, 14
den, 28
culpa</w>, 64
rompi, 22
rom, 24
pido</w>, 32
sangre</w>, 64
sacado</w>, 23
daño</w>, 61
én, 53
gase</w>, 19
andrés</w>, 19
pienso</w>, 97
viéndose</w>, 32
hará</w>, 38
dejaré</w>, 16
paga</w>, 19
rico</w>, 87
quin, 17
nie, 25
sudor</w>, 10
placer</w>, 20
veni, 17
juro</w>, 36
órdenes</w>, 11
sa, 16
mados</w>, 11
dá, 11
selos</w>, 21
mirad</w>, 46
buscar, 20
gar, 67
escon, 33
lag, 20
arti, 18
ja</w>, 75
veras</w>, 40
rlo</w>, 14
sabed</w>, 11
edor</w>, 21
mientes</w>, 10
prometido</w>, 30
unci, 13
breve</w>, 18
apartó</w>, 14
sigui, 27
volvióse</w>, 10
acá</w>, 49
pagar</w>, 34
mandamiento</w>, 17
roque</w>, 52
vuelva</w>, 25
ejecu, 14
entar</w>, 27
asiéndole</w>, 15
desf, 10
aqu, 27
creo</w>, 96
acabado</w>, 29
viene</w>, 95
lar, 40
sentencia</w>, 14
partió</w>, 16
mohíno</w>, 10
sucedido</w>, 51
pareciéndole</w>, 28
felicísimo</w>, 10
satisfación</w>, 15
viven</w>, 16
bella</w>, 19
voluntad</w>, 159
sabe</w>, 119
ayer</w>, 24
res, 51
bió</w>, 6
erto</w>, 21
metió</w>, 11
crueldad</w>, 12
despi, 30
va, 21
divi, 24
enc, 66
jadas</w>, 19
aquéllos</w>, 18
arían</w>, 21
rato</w>, 17
quedo</w>, 31
pensado</w>, 19
rienda</w>, 14
siguió</w>, 16
intento</w>, 22
descubrió</w>, 20
tropel</w>, 10
mercad, 13
seda</w>, 17
venían</w>, 72
oles</w>, 3
criados</w>, 64
mozos</w>, 20
mulas</w>, 31
vis, 22
imaginó</w>, 11
imitar</w>, 13
molde</w>, 15
afirm, 11
estribos</w>, 10
llegasen</w>, 11
llegaron</w>, 69
levantó</w>, 38
confi, 28
esa</w>, 134
emperatri, 10
echaron</w>, 10
dueño</w>, 44
paraba</w>, 14
esión</w>, 4
burl, 27
nosotros</w>, 111
conoc, 25
emos</w>, 125
nos, 5
hermosura</w>, 123
confes, 22
aremos</w>, 44
dida</w>, 26
érades</w>, 12
confesar</w>, 15
not, 21
oria</w>, 8
verla</w>, 20
jurar</w>, 25
soberbia</w>, 10
pide</w>, 41
juntos</w>, 37
costumbre</w>, 39
usanza</w>, 17
ral, 11
aguar, 43
espero</w>, 25
estamos</w>, 35
nuestras</w>, 48
vista</w>, 98
perjuicio</w>, 21
reinas</w>, 10
estre, 54
madura</w>, 11
arnos</w>, 24
trigo</w>, 23
hilo</w>, 18
satisf, 43
echos</w>, 18
quedará</w>, 20
pagado</w>, 21
muestre</w>, 10
erta</w>, 35
ojo</w>, 22
ber, 30
piedra</w>, 25
azu, 13
fre</w>, 10
remos</w>, 62
quisiere</w>, 69
infam, 11
endido</w>, 23
cólera</w>, 47
ám, 15
bar</w>, 22
alg, 29
alia</w>, 19
dones</w>, 13
derecha</w>, 30
aréis</w>, 18
blas, 10
mia</w>, 11
bel, 13
arremetió</w>, 23
furia</w>, 25
trope, 15
cay, 17
cayó</w>, 22
levantar</w>, 29
embar, 22
cau, 27
saban</w>, 18
espuelas</w>, 16
guas</w>, 13
pugn, 13
levantarse</w>, 12
cobarde</w>, 13
cautiva</w>, 10
intencionado</w>, 10
caído</w>, 37
arro, 41
sufrir</w>, 19
respuesta</w>, 48
costillas</w>, 20
palos</w>, 38
despecho</w>, 27
pesar</w>, 49
moli, 26
diese</w>, 83
dejase</w>, 31
juego</w>, 12
zos</w>, 26
temp, 19
estad</w>, 5
cerr, 35
amenaz, 18
malandrines</w>, 17
óse</w>, 184
siguieron</w>, 14
llevando</w>, 16
sano</w>, 28
molido</w>, 37
aquélla</w>, 25
propia</w>, 12
atribu, 19
bru, 11
prosigue</w>, 23
mene, 22
tua</w>, 18
carlo, 10
herido</w>, 14
ña</w>, 16
niñ, 12
ignor, 24
viejos</w>, 11
venía</w>, 154
sentimiento</w>, 27
aliento</w>, 27
ele</w>, 41
leal</w>, 13
prosiguiendo</w>, 11
versos</w>, 63
tío</w>, 27
verso</w>, 19
molino</w>, 12
trist, 11
emente</w>, 26
aquél</w>, 47
proseguir</w>, 18
emper, 1
esposa</w>, 51
canta</w>, 18
admirado</w>, 32
cubierto</w>, 20
conoció</w>, 32
seguía</w>, 11
herida</w>, 18
soseg, 40
tillas</w>, 5
cabestro</w>, 15
pensativo</w>, 28
puro</w>, 26
bor, 52
suspiros</w>, 31
oblig, 41
diablo</w>, 93
cuentos</w>, 12
dados</w>, 20
sucesos</w>, 61
rá, 13
rodrigo</w>, 10
vá, 12
endió</w>, 13
preguntar</w>, 24
mesmas</w>, 11
jor, 15
ay, 39
necedades</w>, 18
ábale</w>, 10
escusar</w>, 13
caus, 17
larga</w>, 24
sepa</w>, 51
vean</w>, 10
pecador</w>, 25
pedro</w>, 103
alonso</w>, 10
doce</w>, 42
francia</w>, 31
aventaj, 11
pláticas</w>, 33
viesen</w>, 23
alborot, 18
éndoles</w>, 20
pé, 13
rez</w>, 18
parecen</w>, 34
desventur, 14
nací</w>, 21
maldi, 18
suele</w>, 88
vuelto</w>, 61
acuerdo</w>, 52
undos</w>, 20
encomend, 28
satanás</w>, 10
rab, 15
ás</w>, 39
echado</w>, 37
estarse</w>, 10
desal, 15
desventuras</w>, 19
arroj, 38
cuchilladas</w>, 15
paredes</w>, 16
cansado</w>, 16
cansancio</w>, 11
fer, 38
idas</w>, 17
beb, 13
jar, 49
fría</w>, 10
esqui, 18
aran</w>, 43
llegado</w>, 46
quem, 23
desco, 12
merecen</w>, 11
abras, 23
ej, 20
pase</w>, 16
público</w>, 12
fuego</w>, 53
enfermedad</w>, 16
ferido</w>, 18
trae</w>, 51
salieron</w>, 31
conocieron</w>, 11
tén, 15
vengo</w>, 19
llé, 18
je, 14
gada</w>, 23
ciento</w>, 16
parado</w>, 16
miento</w>, 66
caída</w>, 25
combati, 13
anes</w>, 17
desafor, 18
atrevi, 28
pudieran</w>, 19
danza</w>, 14
santigu, 10
preguntas</w>, 11
diesen</w>, 34
impor, 12
taba</w>, 48
hízo, 10
inform, 13
escru, 12
nio</w>, 10
todavía</w>, 46
dormía</w>, 13
pidió</w>, 48
aves</w>, 14
aposento</w>, 93
entraron</w>, 33
cuerpos</w>, 18
ern, 23
bendi, 12
tome</w>, 24
roc, 5
encant, 20
simplicidad</w>, 15
eci, 77
dañ, 12
anas</w>, 59
mero</w>, 5
arlos</w>, 23
ofend, 10
erá</w>, 19
ítulos</w>, 11
erio</w>, 10
tomado</w>, 30
veamos</w>, 10
gas</w>, 66
